time,node,valid,tracked,px,py,pz,qx,qy,qz,qw,trigger,axisX,axisY
3369.997,RightHand,True,True,0.5730035,-0.3553483,-0.1221061,-0.359501,-0.3354844,0.2921976,0.8202621,0,0,0
3370.198,Head,True,True,0.2548613,0.03826094,-0.4264708,-0.186977,-0.2107805,-0.02640852,0.9591213,0,0,0
3370.198,LeftHand,True,True,0.1694946,-0.391733,-0.2802327,-0.3028965,0.1756949,-0.3520695,0.8680047,0,0,0
3370.198,RightHand,True,True,0.5730035,-0.3553483,-0.1221061,-0.359501,-0.3354844,0.2921976,0.8202621,0,0,0
3370.418,Head,True,True,0.2553001,0.0379926,-0.4262036,-0.1867485,-0.2122128,-0.02600152,0.9588611,0,0,0
3370.418,LeftHand,True,True,0.1694946,-0.391733,-0.2802327,-0.3028965,0.1756949,-0.3520695,0.8680047,0,0,0
3370.418,RightHand,True,True,0.5730035,-0.3553483,-0.1221061,-0.3595009,-0.3354844,0.2921976,0.8202621,0,0,0
3370.627,Head,True,True,0.2567444,0.03811848,-0.4268609,-0.1865585,-0.2102356,-0.02835393,0.9592669,0,0,0
3370.627,LeftHand,True,True,0.1694946,-0.391733,-0.2802327,-0.3028965,0.1756948,-0.3520695,0.8680047,0,0,0
3370.627,RightHand,True,True,0.5730035,-0.3553483,-0.1221061,-0.359501,-0.3354844,0.2921976,0.820262,0,0,0
3370.830,Head,True,True,0.2575431,0.04055202,-0.4308802,-0.193641,-0.2083887,-0.02672905,0.9583126,0,0,0
3370.830,LeftHand,True,True,0.1694946,-0.391733,-0.2802327,-0.3028965,0.1756948,-0.3520695,0.8680047,0,0,0
3370.830,RightHand,True,True,0.5730035,-0.3553483,-0.1221061,-0.359501,-0.3354844,0.2921976,0.820262,0,0,0
3371.033,Head,True,True,0.2575021,0.04123104,-0.4294361,-0.1985664,-0.2046524,-0.02741778,0.9580904,0,0,0
3371.033,LeftHand,True,True,0.1694946,-0.391733,-0.2802327,-0.3028965,0.1756948,-0.3520695,0.8680047,0,0,0
3371.033,RightHand,True,True,0.5730035,-0.3553483,-0.1221061,-0.359501,-0.3354844,0.2921976,0.820262,0,0,0
3371.249,Head,True,True,0.258235,0.04162002,-0.4300488,-0.2024814,-0.208659,-0.02871423,0.9563672,0,0,0
3371.249,LeftHand,True,True,0.1694946,-0.391733,-0.2802327,-0.3028965,0.1756948,-0.3520695,0.8680047,0,0,0
3371.249,RightHand,True,True,0.5730035,-0.3553483,-0.1221061,-0.359501,-0.3354844,0.2921976,0.820262,0,0,0
3371.451,Head,True,True,0.2610534,0.04288995,-0.4303398,-0.206815,-0.204925,-0.03057453,0.9561896,0,0,0
3371.451,LeftHand,True,True,0.1694946,-0.391733,-0.2802327,-0.3028965,0.1756949,-0.3520695,0.8680047,0,0,0
3371.451,RightHand,True,True,0.5730035,-0.3553483,-0.1221061,-0.359501,-0.3354844,0.2921976,0.820262,0,0,0
3371.662,Head,True,True,0.2622792,0.04157472,-0.4323746,-0.2042712,-0.2047717,-0.02953709,0.9568017,0,0,0
3371.662,LeftHand,True,True,0.1694946,-0.391733,-0.2802327,-0.3028965,0.1756948,-0.3520695,0.8680047,0,0,0
3371.662,RightHand,True,True,0.5730035,-0.3553483,-0.1221061,-0.359501,-0.3354844,0.2921976,0.820262,0,0,0
3371.878,Head,True,True,0.2639297,0.04420638,-0.4369739,-0.2129494,-0.2013888,-0.02739539,0.9556906,0,0,0
